Azimuth Angle,Radius Location,Cl,Cd,Cm,AoA,Mach
4.79966,2.34696,0.000627223,0.0111247,-0.0088203,-0.0203971,0.145124
4.79966,3.01752,0.225911,0.0112144,-0.00844087,0.013716,0.186033
4.79966,3.68808,0.369331,0.011467,-0.00819951,0.0355147,0.22708
4.79966,4.35864,0.468216,0.0117444,-0.00797787,0.0506344,0.268202
4.79966,5.0292,0.542624,0.0119742,-0.00772906,0.0617321,0.309369
4.79966,5.69976,0.609282,0.0120506,-0.00736566,0.0702225,0.350565
4.79966,6.37032,0.665559,0.0121407,-0.00685501,0.0769268,0.391781
4.81711,0.33528,-0.739195,0.739973,0.177278,-0.717678,0.0296443
4.81711,1.00584,-0.535777,0.128949,0.0297198,-0.217576,0.0647825
4.81711,1.6764,-0.397028,0.0120636,-0.0107127,-0.0811546,0.104522
4.81711,2.34696,0.000533001,0.0111248,-0.00882054,-0.0204114,0.145131
4.81711,3.01752,0.225813,0.0112143,-0.00844102,0.0137011,0.186042
4.81711,3.68808,0.369232,0.0114667,-0.00819974,0.0354996,0.22709
4.81711,4.35864,0.468116,0.0117441,-0.0079781,0.0506191,0.268214
4.81711,5.0292,0.542528,0.0119738,-0.00772937,0.0617168,0.309382
4.81711,5.69976,0.609185,0.01205,-0.00736624,0.0702071,0.35058
4.81711,6.37032,0.665461,0.0121401,-0.00685571,0.0769115,0.391798
4.83456,0.33528,-0.7392,0.739917,0.177265,-0.717634,0.0296472
4.83456,1.00584,-0.535772,0.128953,0.02972,-0.217582,0.0647872
4.83456,1.6764,-0.39711,0.0120639,-0.0107133,-0.0811672,0.104528
4.83456,2.34696,0.000437403,0.0111249,-0.00882077,-0.0204258,0.145139
4.83456,3.01752,0.225713,0.0112142,-0.00844117,0.013686,0.186051
4.83456,3.68808,0.369131,0.0114664,-0.00819996,0.0354842,0.227101
4.83456,4.35864,0.468014,0.0117438,-0.00797833,0.0506035,0.268226
4.83456,5.0292,0.542429,0.0119733,-0.00772969,0.0617012,0.309396
4.83456,5.69976,0.609086,0.0120495,-0.00736684,0.0701914,0.350595
4.83456,6.37032,0.66536,0.0121395,-0.00685642,0.0768957,0.391814
4.85202,0.33528,-0.739205,0.739853,0.177249,-0.717583,0.0296503
4.85202,1.00584,-0.535768,0.128957,0.0297201,-0.217586,0.0647921
4.85202,1.6764,-0.397191,0.0120643,-0.010714,-0.0811798,0.104535
4.85202,2.34696,0.000340486,0.011125,-0.00882101,-0.0204405,0.145147
4.85202,3.01752,0.225611,0.0112141,-0.00844132,0.0136705,0.18606
4.85202,3.68808,0.369028,0.0114661,-0.00820019,0.0354684,0.227111
4.85202,4.35864,0.46791,0.0117436,-0.00797856,0.0505876,0.268237
4.85202,5.0292,0.542328,0.0119729,-0.00773001,0.0616851,0.309409
4.85202,5.69976,0.608984,0.0120489,-0.00736745,0.0701754,0.350609
4.85202,6.37032,0.665257,0.0121389,-0.00685716,0.0768797,0.391829
4.86947,0.33528,-0.739211,0.739778,0.177231,-0.717524,0.0296536
4.86947,1.00584,-0.535765,0.12896,0.0297201,-0.21759,0.0647973
4.86947,1.6764,-0.397272,0.0120647,-0.0107146,-0.0811923,0.104541
4.86947,2.34696,0.000242305,0.011125,-0.00882125,-0.0204554,0.145154
4.86947,3.01752,0.225507,0.011214,-0.00844147,0.0136548,0.186069
4.86947,3.68808,0.368923,0.0114658,-0.00820043,0.0354523,0.227121
4.86947,4.35864,0.467803,0.0117433,-0.0079788,0.0505713,0.268249
4.86947,5.0292,0.542224,0.0119724,-0.00773035,0.0616687,0.309421
4.86947,5.69976,0.60888,0.0120483,-0.00736808,0.0701589,0.350623
4.86947,6.37032,0.665152,0.0121383,-0.00685791,0.0768632,0.391845
4.88692,0.33528,-0.739217,0.739695,0.177211,-0.717458,0.0296571
4.88692,1.00584,-0.535762,0.128962,0.0297202,-0.217593,0.0648027
4.88692,1.6764,-0.397352,0.012065,-0.0107153,-0.0812048,0.104548
4.88692,2.34696,0.000142913,0.0111251,-0.0088215,-0.0204704,0.145162
4.88692,3.01752,0.225402,0.0112139,-0.00844163,0.0136388,0.186078
4.88692,3.68808,0.368815,0.0114655,-0.00820067,0.0354358,0.227132
4.88692,4.35864,0.467694,0.011743,-0.00797904,0.0505547,0.26826
4.88692,5.0292,0.542119,0.011972,-0.00773069,0.061652,0.309434
4.88692,5.69976,0.608774,0.0120477,-0.00736872,0.0701422,0.350637
4.88692,6.37032,0.665044,0.0121377,-0.00685869,0.0768464,0.39186
4.90438,0.33528,-0.739225,0.739601,0.177189,-0.717385,0.0296608
4.90438,1.00584,-0.535761,0.128963,0.0297202,-0.217594,0.0648083
4.90438,1.6764,-0.397432,0.0120654,-0.0107159,-0.0812172,0.104555
4.90438,2.34696,4.2366e-05,0.0111252,-0.00882175,-0.0204857,0.14517
4.90438,3.01752,0.225294,0.0112138,-0.00844179,0.0136225,0.186087
4.90438,3.68808,0.368706,0.0114652,-0.00820092,0.0354191,0.227142
4.90438,4.35864,0.467584,0.0117426,-0.00797929,0.0505377,0.268272
4.90438,5.0292,0.542011,0.0119715,-0.00773104,0.061635,0.309447
4.90438,5.69976,0.608665,0.0120471,-0.00736939,0.070125,0.350651
4.90438,6.37032,0.664933,0.0121371,-0.00685948,0.0768293,0.391875
4.92183,0.33528,-0.739233,0.739499,0.177165,-0.717304,0.0296647
4.92183,1.00584,-0.53576,0.128963,0.0297202,-0.217595,0.0648141
4.92183,1.6764,-0.397511,0.0120657,-0.0107166,-0.0812295,0.104562
4.92183,2.34696,-5.92812e-05,0.0111253,-0.008822,-0.0205011,0.145178
4.92183,3.01752,0.225185,0.0112137,-0.00844196,0.013606,0.186096
4.92183,3.68808,0.368594,0.0114649,-0.00820117,0.0354021,0.227152
4.92183,4.35864,0.467471,0.0117423,-0.00797954,0.0505204,0.268283
4.92183,5.0292,0.5419,0.011971,-0.0077314,0.0616176,0.309459
4.92183,5.69976,0.608554,0.0120465,-0.00737006,0.0701076,0.350664
4.92183,6.37032,0.664821,0.0121365,-0.0068603,0.0768118,0.39189
4.93928,0.33528,-0.739242,0.739387,0.177138,-0.717216,0.0296687
4.93928,1.00584,-0.53576,0.128963,0.0297202,-0.217595,0.0648201
4.93928,1.6764,-0.39759,0.0120661,-0.0107172,-0.0812417,0.104569
4.93928,2.34696,-0.000161974,0.0111254,-0.00882225,-0.0205166,0.145187
4.93928,3.01752,0.225074,0.0112136,-0.00844212,0.0135892,0.186105
4.93928,3.68808,0.368481,0.0114646,-0.00820142,0.0353847,0.227162
4.93928,4.35864,0.467356,0.011742,-0.0079798,0.0505029,0.268294
4.93928,5.0292,0.541788,0.0119706,-0.00773177,0.0615999,0.309472
4.93928,5.69976,0.608441,0.0120459,-0.00737075,0.0700898,0.350678
4.93928,6.37032,0.664706,0.0121358,-0.00686113,0.076794,0.391904
4.95674,0.33528,-0.739251,0.739266,0.177109,-0.717121,0.029673
4.95674,1.00584,-0.535762,0.128962,0.0297202,-0.217593,0.0648264
4.95674,1.6764,-0.397669,0.0120664,-0.0107178,-0.0812538,0.104576
4.95674,2.34696,-0.000265657,0.0111254,-0.00882251,-0.0205323,0.145195
4.95674,3.01752,0.224962,0.0112135,-0.00844229,0.0135722,0.186115
4.95674,3.68808,0.368366,0.0114643,-0.00820168,0.0353671,0.227173
4.95674,4.35864,0.467239,0.0117417,-0.00798006,0.050485,0.268306
4.95674,5.0292,0.541674,0.0119701,-0.00773214,0.0615818,0.309484
4.95674,5.69976,0.608326,0.0120452,-0.00737145,0.0700717,0.350691
4.95674,6.37032,0.664588,0.0121352,-0.00686198,0.0767759,0.391918
4.97419,0.33528,-0.739262,0.739136,0.177078,-0.717018,0.0296775
4.97419,1.00584,-0.535764,0.12896,0.0297202,-0.217591,0.0648329
4.97419,1.6764,-0.397746,0.0120667,-0.0107184,-0.0812659,0.104583
4.97419,2.34696,-0.000370276,0.0111255,-0.00882277,-0.0205482,0.145203
4.97419,3.01752,0.224848,0.0112134,-0.00844246,0.0135549,0.186124
4.97419,3.68808,0.368249,0.0114639,-0.00820194,0.0353493,0.227183
4.97419,4.35864,0.46712,0.0117413,-0.00798033,0.0504668,0.268317
4.97419,5.0292,0.541557,0.0119696,-0.00773253,0.0615635,0.309496
4.97419,5.69976,0.608209,0.0120446,-0.00737217,0.0700533,0.350704
4.97419,6.37032,0.664469,0.0121345,-0.00686284,0.0767574,0.391932
4.99164,0.33528,-0.739273,0.738996,0.177044,-0.716908,0.0296821
4.99164,1.00584,-0.535767,0.128958,0.0297201,-0.217587,0.0648396
4.99164,1.6764,-0.397823,0.0120671,-0.0107191,-0.0812778,0.104591
4.99164,2.34696,-0.000475777,0.0111256,-0.00882303,-0.0205642,0.145212
4.99164,3.01752,0.224733,0.0112132,-0.00844263,0.0135374,0.186133
4.99164,3.68808,0.36813,0.0114636,-0.00820221,0.0353311,0.227193
4.99164,4.35864,0.466999,0.011741,-0.0079806,0.0504483,0.268328
4.99164,5.0292,0.541439,0.0119691,-0.00773292,0.0615449,0.309507
4.99164,5.69976,0.608089,0.0120439,-0.0073729,0.0700346,0.350716
4.99164,6.37032,0.664348,0.0121338,-0.00686373,0.0767387,0.391945
5.00909,0.33528,-0.739284,0.738848,0.177009,-0.716791,0.029687
5.00909,1.00584,-0.535771,0.128954,0.02972,-0.217583,0.0648465
5.00909,1.6764,-0.397899,0.0120674,-0.0107197,-0.0812896,0.104599
5.00909,2.34696,-0.000582104,0.0111257,-0.00882329,-0.0205803,0.14522
5.00909,3.01752,0.224616,0.0112131,-0.00844281,0.0135197,0.186143
5.00909,3.68808,0.36801,0.0114633,-0.00820248,0.0353127,0.227203
5.00909,4.35864,0.466877,0.0117407,-0.00798088,0.0504296,0.268339
5.00909,5.0292,0.541319,0.0119686,-0.00773331,0.061526,0.309519
5.00909,5.69976,0.607968,0.0120432,-0.00737365,0.0700156,0.350729
5.00909,6.37032,0.664224,0.0121331,-0.00686463,0.0767196,0.391958
5.02655,0.33528,-0.739297,0.73869,0.176971,-0.716666,0.029692
5.02655,1.00584,-0.535776,0.12895,0.0297199,-0.217577,0.0648536
5.02655,1.6764,-0.397975,0.0120677,-0.0107203,-0.0813012,0.104607
5.02655,2.34696,-0.000689203,0.0111258,-0.00882356,-0.0205965,0.145229
5.02655,3.01752,0.224498,0.011213,-0.00844298,0.0135018,0.186152
5.02655,3.68808,0.367888,0.0114629,-0.00820275,0.0352941,0.227213
5.02655,4.35864,0.466752,0.0117403,-0.00798116,0.0504106,0.26835
5.02655,5.0292,0.541197,0.011968,-0.00773372,0.0615068,0.309531
5.02655,5.69976,0.607844,0.0120426,-0.00737441,0.0699963,0.350741
5.02655,6.37032,0.664098,0.0121324,-0.00686555,0.0767003,0.391971
5.044,0.33528,-0.73931,0.738523,0.176931,-0.716535,0.0296972
5.044,1.00584,-0.535782,0.128945,0.0297197,-0.217571,0.0648609
5.044,1.6764,-0.398049,0.0120681,-0.0107209,-0.0813128,0.104615
5.044,2.34696,-0.00079702,0.0111258,-0.00882383,-0.0206128,0.145238
5.044,3.01752,0.224378,0.0112129,-0.00844316,0.0134837,0.186161
5.044,3.68808,0.367764,0.0114626,-0.00820303,0.0352752,0.227223
5.044,4.35864,0.466626,0.01174,-0.00798144,0.0503913,0.26836
5.044,5.0292,0.541073,0.0119675,-0.00773413,0.0614873,0.309542
5.044,5.69976,0.607719,0.0120419,-0.00737518,0.0699767,0.350753
5.044,6.37032,0.663971,0.0121317,-0.00686648,0.0766806,0.391984
5.06145,0.33528,-0.739324,0.738347,0.176889,-0.716396,0.0297026
5.06145,1.00584,-0.535789,0.128939,0.0297196,-0.217563,0.0648685
5.06145,1.6764,-0.398122,0.0120684,-0.0107215,-0.0813241,0.104623
5.06145,2.34696,-0.000905502,0.0111259,-0.00882409,-0.0206293,0.145247
5.06145,3.01752,0.224258,0.0112128,-0.00844334,0.0134654,0.186171
5.06145,3.68808,0.367639,0.0114622,-0.00820331,0.035256,0.227234
5.06145,4.35864,0.466498,0.0117396,-0.00798172,0.0503718,0.268371
5.06145,5.0292,0.540947,0.011967,-0.00773454,0.0614675,0.309553
5.06145,5.69976,0.607592,0.0120412,-0.00737596,0.0699569,0.350765
5.06145,6.37032,0.663841,0.012131,-0.00686744,0.0766607,0.391997
5.07891,0.33528,-0.739339,0.738162,0.176844,-0.71625,0.0297082
5.07891,1.00584,-0.535797,0.128932,0.0297194,-0.217555,0.0648763
5.07891,1.6764,-0.398195,0.0120687,-0.010722,-0.0813354,0.104632
5.07891,2.34696,-0.00101459,0.011126,-0.00882436,-0.0206458,0.145256
5.07891,3.01752,0.224136,0.0112126,-0.00844352,0.0134469,0.186181
5.07891,3.68808,0.367513,0.0114619,-0.00820359,0.0352367,0.227244
5.07891,4.35864,0.466369,0.0117392,-0.00798201,0.050352,0.268382
5.07891,5.0292,0.540819,0.0119665,-0.00773497,0.0614475,0.309565
5.07891,5.69976,0.607463,0.0120405,-0.00737676,0.0699368,0.350777
5.07891,6.37032,0.66371,0.0121303,-0.0068684,0.0766406,0.392009
5.09636,0.33528,-0.739354,0.737968,0.176798,-0.716097,0.029714
5.09636,1.00584,-0.535806,0.128925,0.0297192,-0.217545,0.0648842
5.09636,1.6764,-0.398266,0.012069,-0.0107226,-0.0813464,0.10464
5.09636,2.34696,-0.00112424,0.0111261,-0.00882464,-0.0206624,0.145265
5.09636,3.01752,0.224012,0.0112125,-0.00844371,0.0134282,0.18619
5.09636,3.68808,0.367385,0.0114615,-0.00820388,0.0352171,0.227254
5.09636,4.35864,0.466238,0.0117389,-0.00798231,0.0503319,0.268392
5.09636,5.0292,0.54069,0.0119659,-0.00773539,0.0614273,0.309576
5.09636,5.69976,0.607332,0.0120398,-0.00737756,0.0699164,0.350788
5.09636,6.37032,0.663576,0.0121296,-0.00686938,0.0766201,0.392021
5.11381,0.33528,-0.73937,0.737765,0.176749,-0.715937,0.02972
5.11381,1.00584,-0.535816,0.128917,0.0297189,-0.217534,0.0648924
5.11381,1.6764,-0.398337,0.0120693,-0.0107232,-0.0813573,0.104649
5.11381,2.34696,-0.00123439,0.0111262,-0.00882491,-0.0206791,0.145274
5.11381,3.01752,0.223888,0.0112124,-0.00844389,0.0134094,0.1862
5.11381,3.68808,0.367255,0.0114611,-0.00820417,0.0351973,0.227264
5.11381,4.35864,0.466105,0.0117385,-0.0079826,0.0503117,0.268403
5.11381,5.0292,0.540559,0.0119654,-0.00773583,0.0614068,0.309587
5.11381,5.69976,0.6072,0.0120391,-0.00737838,0.0698957,0.3508
5.11381,6.37032,0.663441,0.0121288,-0.00687038,0.0765994,0.392033
5.13127,0.33528,-0.739387,0.737553,0.176699,-0.71577,0.0297261
5.13127,1.00584,-0.535827,0.128907,0.0297187,-0.217523,0.0649008
5.13127,1.6764,-0.398406,0.0120696,-0.0107237,-0.0813681,0.104658
5.13127,2.34696,-0.00134499,0.0111263,-0.00882518,-0.0206958,0.145283
5.13127,3.01752,0.223763,0.0112123,-0.00844408,0.0133904,0.18621
5.13127,3.68808,0.367124,0.0114608,-0.00820446,0.0351773,0.227274
5.13127,4.35864,0.465971,0.0117381,-0.00798291,0.0502912,0.268413
5.13127,5.0292,0.540427,0.0119648,-0.00773627,0.061386,0.309597
5.13127,5.69976,0.607066,0.0120384,-0.00737921,0.0698749,0.350811
5.13127,6.37032,0.663304,0.0121281,-0.00687139,0.0765785,0.392044
5.14872,0.33528,-0.739404,0.737332,0.176646,-0.715596,0.0297324
5.14872,1.00584,-0.535839,0.128897,0.0297184,-0.21751,0.0649094
5.14872,1.6764,-0.398474,0.0120699,-0.0107243,-0.0813786,0.104667
5.14872,2.34696,-0.00145598,0.0111264,-0.00882546,-0.0207126,0.145293
5.14872,3.01752,0.223636,0.0112121,-0.00844427,0.0133712,0.186219
5.14872,3.68808,0.366992,0.0114604,-0.00820476,0.0351571,0.227284
5.14872,4.35864,0.465836,0.0117377,-0.00798321,0.0502705,0.268424
5.14872,5.0292,0.540293,0.0119643,-0.00773672,0.061365,0.309608
5.14872,5.69976,0.60693,0.0120376,-0.00738005,0.0698537,0.350822
5.14872,6.37032,0.663166,0.0121273,-0.00687241,0.0765573,0.392055
5.16617,0.33528,-0.739422,0.737103,0.176591,-0.715415,0.0297389
5.16617,1.00584,-0.535852,0.128887,0.0297181,-0.217496,0.0649182
5.16617,1.6764,-0.398541,0.0120702,-0.0107248,-0.081389,0.104677
5.16617,2.34696,-0.00156732,0.0111264,-0.00882573,-0.0207295,0.145303
5.16617,3.01752,0.223509,0.011212,-0.00844446,0.0133519,0.186229
5.16617,3.68808,0.366859,0.01146,-0.00820506,0.0351367,0.227294
5.16617,4.35864,0.465699,0.0117374,-0.00798352,0.0502495,0.268434
5.16617,5.0292,0.540157,0.0119637,-0.00773717,0.0613438,0.309619
5.16617,5.69976,0.606793,0.0120369,-0.0073809,0.0698324,0.350833
5.16617,6.37032,0.663025,0.0121266,-0.00687345,0.0765358,0.392067
5.18363,0.33528,-0.739441,0.736864,0.176534,-0.715227,0.0297456
5.18363,1.00584,-0.535866,0.128875,0.0297178,-0.217481,0.0649273
5.18363,1.6764,-0.398606,0.0120705,-0.0107253,-0.0813991,0.104686
5.18363,2.34696,-0.00167894,0.0111265,-0.00882601,-0.0207464,0.145312
5.18363,3.01752,0.223381,0.0112119,-0.00844465,0.0133325,0.186239
5.18363,3.68808,0.366724,0.0114596,-0.00820536,0.0351161,0.227304
5.18363,4.35864,0.465561,0.011737,-0.00798383,0.0502284,0.268444
5.18363,5.0292,0.54002,0.0119631,-0.00773763,0.0613224,0.309629
5.18363,5.69976,0.606654,0.0120362,-0.00738173,0.0698108,0.350843
5.18363,6.37032,0.662883,0.0121258,-0.0068745,0.0765141,0.392078
5.20108,0.33528,-0.739461,0.736617,0.176475,-0.715032,0.0297525
5.20108,1.00584,-0.535881,0.128863,0.0297174,-0.217465,0.0649365
5.20108,1.6764,-0.398671,0.0120708,-0.0107259,-0.0814091,0.104696
5.20108,2.34696,-0.0017908,0.0111266,-0.00882629,-0.0207634,0.145322
5.20108,3.01752,0.223252,0.0112118,-0.00844485,0.0133129,0.186249
5.20108,3.68808,0.366589,0.0114593,-0.00820566,0.0350954,0.227314
5.20108,4.35864,0.465421,0.0117366,-0.00798414,0.0502071,0.268455
5.20108,5.0292,0.539882,0.0119626,-0.00773809,0.0613008,0.30964
5.20108,5.69976,0.606512,0.0120356,-0.00738232,0.069789,0.350854
5.20108,6.37032,0.66274,0.012125,-0.00687556,0.0764922,0.392088
5.21853,0.33528,-0.739481,0.736362,0.176414,-0.714831,0.0297595
5.21853,1.00584,-0.535897,0.128849,0.029717,-0.217448,0.0649459
5.21853,1.6764,-0.398733,0.0120711,-0.0107264,-0.0814188,0.104705
5.21853,2.34696,-0.00190284,0.0111267,-0.00882656,-0.0207803,0.145332
5.21853,3.01752,0.223122,0.0112116,-0.00844504,0.0132932,0.186259
5.21853,3.68808,0.366452,0.0114589,-0.00820597,0.0350745,0.227325
5.21853,4.35864,0.46528,0.0117362,-0.00798445,0.0501855,0.268465
5.21853,5.0292,0.539742,0.011962,-0.00773855,0.0612789,0.30965
5.21853,5.69976,0.606368,0.012035,-0.00738292,0.0697669,0.350864
5.21853,6.37032,0.662595,0.0121242,-0.00687664,0.0764701,0.392099
5.23599,0.33528,-0.739502,0.736098,0.17635,-0.714623,0.0297667
5.23599,1.00584,-0.535914,0.128835,0.0297166,-0.217429,0.0649556
5.23599,1.6764,-0.398795,0.0120714,-0.0107269,-0.0814283,0.104715
5.23599,2.34696,-0.00201501,0.0111268,-0.00882684,-0.0207973,0.145342
5.23599,3.01752,0.222991,0.0112115,-0.00844524,0.0132734,0.186269
5.23599,3.68808,0.366314,0.0114585,-0.00820628,0.0350534,0.227335
5.23599,4.35864,0.465138,0.0117358,-0.00798477,0.0501638,0.268475
5.23599,5.0292,0.539601,0.0119614,-0.00773903,0.0612569,0.30966
5.23599,5.69976,0.606224,0.0120344,-0.00738353,0.0697447,0.350875
5.23599,6.37032,0.662448,0.0121234,-0.00687772,0.0764478,0.392109
5.25344,0.33528,-0.739523,0.735826,0.176285,-0.714408,0.0297741
5.25344,1.00584,-0.535932,0.12882,0.0297162,-0.21741,0.0649654
5.25344,1.6764,-0.398855,0.0120716,-0.0107273,-0.0814376,0.104726
5.25344,2.34696,-0.00212726,0.0111269,-0.00882712,-0.0208143,0.145352
5.25344,3.01752,0.222859,0.0112114,-0.00844543,0.0132535,0.186279
5.25344,3.68808,0.366175,0.0114581,-0.00820659,0.0350322,0.227345
5.25344,4.35864,0.464995,0.0117354,-0.00798509,0.0501419,0.268485
5.25344,5.0292,0.539459,0.0119608,-0.0077395,0.0612346,0.309671
5.25344,5.69976,0.606077,0.0120338,-0.00738414,0.0697223,0.350885
5.25344,6.37032,0.662301,0.0121226,-0.00687882,0.0764252,0.392119
5.27089,0.33528,-0.739546,0.735545,0.176218,-0.714187,0.0297817
5.27089,1.00584,-0.535951,0.128804,0.0297158,-0.21739,0.0649755
5.27089,1.6764,-0.398913,0.0120719,-0.0107278,-0.0814466,0.104736
5.27089,2.34696,-0.00223952,0.011127,-0.0088274,-0.0208313,0.145363
5.27089,3.01752,0.222727,0.0112112,-0.00844563,0.0132335,0.18629
5.27089,3.68808,0.366035,0.0114577,-0.0082069,0.0350108,0.227355
5.27089,4.35864,0.464851,0.011735,-0.00798542,0.0501199,0.268495
5.27089,5.0292,0.539315,0.0119602,-0.00773998,0.0612122,0.309681
5.27089,5.69976,0.60593,0.0120331,-0.00738476,0.0696996,0.350895
5.27089,6.37032,0.662151,0.0121218,-0.00687993,0.0764025,0.39213
5.28835,0.33528,-0.739568,0.735256,0.176149,-0.713959,0.0297894
5.28835,1.00584,-0.535971,0.128788,0.0297153,-0.217368,0.0649858
5.28835,1.6764,-0.39897,0.0120721,-0.0107283,-0.0814554,0.104746
5.28835,2.34696,-0.00235176,0.0111271,-0.00882767,-0.0208483,0.145373
5.28835,3.01752,0.222595,0.0112111,-0.00844583,0.0132134,0.1863
5.28835,3.68808,0.365895,0.0114573,-0.00820722,0.0349893,0.227366
5.28835,4.35864,0.464706,0.0117346,-0.00798574,0.0500977,0.268506
5.28835,5.0292,0.53917,0.0119596,-0.00774047,0.0611896,0.309691
5.28835,5.69976,0.605781,0.0120325,-0.00738538,0.0696768,0.350905
5.28835,6.37032,0.662001,0.012121,-0.00688105,0.0763796,0.392139
5.3058,0.33528,-0.739592,0.734959,0.176078,-0.713725,0.0297973
5.3058,1.00584,-0.535992,0.12877,0.0297148,-0.217346,0.0649962
5.3058,1.6764,-0.399025,0.0120724,-0.0107287,-0.0814639,0.104757
5.3058,2.34696,-0.00246392,0.0111271,-0.00882795,-0.0208653,0.145384
5.3058,3.01752,0.222461,0.011211,-0.00844603,0.0131932,0.186311
5.3058,3.68808,0.365753,0.0114569,-0.00820754,0.0349676,0.227376
5.3058,4.35864,0.464559,0.0117342,-0.00798607,0.0500753,0.268516
5.3058,5.0292,0.539024,0.011959,-0.00774096,0.0611668,0.309701
5.3058,5.69976,0.605631,0.0120319,-0.00738601,0.0696538,0.350915
5.3058,6.37032,0.661849,0.0121202,-0.00688219,0.0763564,0.392149
5.32325,0.33528,-0.739616,0.734654,0.176005,-0.713484,0.0298053
5.32325,1.00584,-0.536014,0.128752,0.0297143,-0.217322,0.0650069
5.32325,1.6764,-0.399078,0.0120726,-0.0107291,-0.0814722,0.104768
5.32325,2.34696,-0.00257596,0.0111272,-0.00882823,-0.0208823,0.145394
5.32325,3.01752,0.222328,0.0112108,-0.00844623,0.0131729,0.186321
5.32325,3.68808,0.365611,0.0114565,-0.00820785,0.0349458,0.227386
5.32325,4.35864,0.464412,0.0117337,-0.0079864,0.0500527,0.268526
5.32325,5.0292,0.538877,0.0119584,-0.00774145,0.0611438,0.309711
5.32325,5.69976,0.60548,0.0120313,-0.00738664,0.0696306,0.350925
5.32325,6.37032,0.661695,0.0121194,-0.00688333,0.0763331,0.392159
5.34071,0.33528,-0.739641,0.73434,0.17593,-0.713237,0.0298135
5.34071,1.00584,-0.536037,0.128733,0.0297138,-0.217297,0.0650177
5.34071,1.6764,-0.39913,0.0120728,-0.0107295,-0.0814802,0.104779
5.34071,2.34696,-0.0026878,0.0111273,-0.00882851,-0.0208992,0.145405
5.34071,3.01752,0.222193,0.0112107,-0.00844643,0.0131526,0.186332
5.34071,3.68808,0.365467,0.0114561,-0.00820818,0.034924,0.227397
5.34071,4.35864,0.464264,0.0117333,-0.00798673,0.0500301,0.268536
5.34071,5.0292,0.538729,0.0119578,-0.00774195,0.0611207,0.309721
5.34071,5.69976,0.605328,0.0120307,-0.00738728,0.0696073,0.350935
5.34071,6.37032,0.661541,0.0121186,-0.00688448,0.0763096,0.392169
5.35816,0.33528,-0.739666,0.734019,0.175853,-0.712984,0.0298219
5.35816,1.00584,-0.536061,0.128713,0.0297132,-0.217271,0.0650288
5.35816,1.6764,-0.39918,0.012073,-0.0107299,-0.0814879,0.10479
5.35816,2.34696,-0.00279942,0.0111274,-0.00882878,-0.0209162,0.145416
5.35816,3.01752,0.222059,0.0112106,-0.00844663,0.0131322,0.186343
5.35816,3.68808,0.365323,0.0114557,-0.00820848,0.034902,0.227407
5.35816,4.35864,0.464114,0.0117329,-0.00798707,0.0500072,0.268547
5.35816,5.0292,0.53858,0.0119572,-0.00774245,0.0610975,0.309731
5.35816,5.69976,0.605174,0.01203,-0.00738793,0.0695838,0.350945
5.35816,6.37032,0.661385,0.0121177,-0.00688564,0.076286,0.392178
5.37561,0.33528,-0.739692,0.73369,0.175774,-0.712724,0.0298305
5.37561,1.00584,-0.536086,0.128692,0.0297126,-0.217244,0.0650401
5.37561,1.6764,-0.399228,0.0120733,-0.0107303,-0.0814954,0.104801
5.37561,2.34696,-0.00291076,0.0111275,-0.00882906,-0.020933,0.145427
5.37561,3.01752,0.221924,0.0112104,-0.00844683,0.0131117,0.186353
5.37561,3.68808,0.365178,0.0114555,-0.00820873,0.0348798,0.227418
5.37561,4.35864,0.463964,0.0117325,-0.0079874,0.0499843,0.268557
5.37561,5.0292,0.53843,0.0119566,-0.00774295,0.0610741,0.309741
5.37561,5.69976,0.60502,0.0120294,-0.00738858,0.0695601,0.350954
5.37561,6.37032,0.661229,0.0121169,-0.00688681,0.0762622,0.392188
5.39307,0.33528,-0.739719,0.733353,0.175693,-0.712459,0.0298392
5.39307,1.00584,-0.536112,0.12867,0.029712,-0.217216,0.0650515
5.39307,1.6764,-0.399274,0.0120735,-0.0107307,-0.0815025,0.104813
5.39307,2.34696,-0.00302176,0.0111276,-0.00882933,-0.0209498,0.145439
5.39307,3.01752,0.221788,0.0112103,-0.00844703,0.0130912,0.186364
5.39307,3.68808,0.365032,0.0114552,-0.00820898,0.0348576,0.227429
5.39307,4.35864,0.463813,0.0117321,-0.00798774,0.0499612,0.268567
5.39307,5.0292,0.538279,0.011956,-0.00774346,0.0610505,0.309751
5.39307,5.69976,0.604864,0.0120287,-0.00738923,0.0695363,0.350964
5.39307,6.37032,0.661071,0.0121161,-0.00688799,0.0762382,0.392197
5.41052,0.33528,-0.739746,0.733008,0.175611,-0.712187,0.029848
5.41052,1.00584,-0.536139,0.128647,0.0297114,-0.217187,0.0650632
5.41052,1.6764,-0.399318,0.0120737,-0.0107311,-0.0815094,0.104824
5.41052,2.34696,-0.00313239,0.0111277,-0.00882961,-0.0209666,0.14545
5.41052,3.01752,0.221653,0.0112101,-0.00844724,0.0130706,0.186376
5.41052,3.68808,0.364885,0.0114549,-0.00820923,0.0348354,0.227439
5.41052,4.35864,0.463662,0.0117316,-0.00798808,0.049938,0.268578
5.41052,5.0292,0.538128,0.0119553,-0.00774397,0.0610268,0.309761
5.41052,5.69976,0.604708,0.0120281,-0.00738989,0.0695123,0.350974
