Azimuth Angle,Radius Location,Pitch_X,Pitch_Y,Pitch_Z,Pitch_Mag
0.925025,5.69976,4.09068,0,0,4.09068
0.925025,6.37032,4.79288,0,0,4.79288
0.942478,0.33528,-0.695397,0,0,0.695397
0.942478,1.00584,-0.581287,0,0,0.581287
0.942478,1.6764,0.535132,0,0,0.535132
0.942478,2.34696,0.845753,0,0,0.845753
0.942478,3.01752,1.3223,0,0,1.3223
0.942478,3.68808,1.90878,0,0,1.90878
0.942478,4.35864,2.58708,0,0,2.58708
0.942478,5.0292,3.33692,0,0,3.33692
0.942478,5.69976,4.09112,0,0,4.09112
0.942478,6.37032,4.79353,0,0,4.79353
0.959931,0.33528,-0.695377,0,0,0.695377
0.959931,1.00584,-0.581448,0,0,0.581448
0.959931,1.6764,0.535202,0,0,0.535202
0.959931,2.34696,0.845881,0,0,0.845881
0.959931,3.01752,1.32247,0,0,1.32247
0.959931,3.68808,1.909,0,0,1.909
0.959931,4.35864,2.58735,0,0,2.58735
0.959931,5.0292,3.33725,0,0,3.33725
0.959931,5.69976,4.09154,0,0,4.09154
0.959931,6.37032,4.79415,0,0,4.79415
0.977384,0.33528,-0.695357,0,0,0.695357
0.977384,1.00584,-0.581603,0,0,0.581603
0.977384,1.6764,0.535268,0,0,0.535268
0.977384,2.34696,0.846004,0,0,0.846004
0.977384,3.01752,1.32263,0,0,1.32263
0.977384,3.68808,1.90921,0,0,1.90921
